student_ID,student_name,department_ID,self_introduction
B09701240,舒曉文,7010,叫Gary的男生都很帥 但無一例外都是🈸==
B11402083,滕瑋桐,4020,幹你娘的腦洞破老鼠又忘記帶卡
B11401120,林宸振,4010,原來你也玩原神啊
B10203035,羅士城,2030,你好，我是甲
R10722009,賴羿辰,7220,原來你也玩原神啊
B10607074,張家翔,6070,原來你也玩原神啊
B09907055,徐華丞,9070,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R10721120,宋雨寧,7210,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10A02142,邱思萱,A020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09602717,鍾翔昕,6020,你好，我是甲
R10521150,陳忠謙,5210,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B08201207,張容諺,2010,沒有父母願意花二十年養一個長髮男
B11101101,吳名鈞,1010,朱大哥還活著
B11903049,陳威穎,9030,原來你也玩原神啊
R11224017,陳冉爾,2240,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B09902055,林建祺,9020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09402106,劉勝軒,4020,浴室裡沒有人 水是我開的
R11125055,宋玟涵,1250,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B09300047,黃之葳,3000,沒有父母願意花二十年養一個長髮男
B09101053,劉又振,1010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10701024,林彥爾,7010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09402001,陳忠衡,4020,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11125033,陳柏皓,1250,原來你也玩原神啊
B11402039,林偉穎,4020,叫Gary的男生都很帥 但無一例外都是🈸==
B11401001,江彥佑,4010,怎麼又是這個狼尾檳榔嘴
R08121029,崇瑀延,1210,朱大哥還活著
B11402010,王柏容,4020,叫Gary的男生都很帥 但無一例外都是🈸==
B10601165,鄭健萱,6010,幹你娘的腦洞破老鼠又忘記帶卡
B11707023,王錦仲,7070,你好，我是甲
B11317027,劉又暄,3170,沒有父母願意花二十年養一個長髮男
B11101019,吳懿昱,1010,沒有父母願意花二十年養一個長髮男
B11611001,蔡欣廷,6110,我的性別認同是一架攻擊直升機
B10701259,黃文豫,7010,你好，我是甲
B11903036,宋沛良,9030,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11942070,郭家亦,9420,浴室裡沒有人 水是我開的
R11621204,袁詠平,6210,原來你也玩原神啊
B11304038,邱煢堯,3040,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10A04034,陳勁兒,A040,朱大哥還活著
B11614038,賴曉棟,6140,你好，我是甲
B09501041,顧寬旻,5010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10505015,王律堯,5050,怎麼又是這個狼尾檳榔嘴
B10300011,杜仁亞,3000,你好，我是甲
B11201259,賴彥勳,2010,我的性別認同是一架攻擊直升機
D10621012,史哲霆,6210,我的性別認同是一架攻擊直升機
B09502043,李聿鈞,5020,你好，我是甲
B08300039,張仲辰,3000,叫Gary的男生都很帥 但無一例外都是🈸==
B10401204,莊博豪,4010,我的性別認同是一架攻擊直升機
B09608024,吳逸佑,6080,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B09401330,許權寬,4010,沒有父母願意花二十年養一個長髮男
B10501346,巫竑毅,5010,叫Gary的男生都很帥 但無一例外都是🈸==
B09103036,陳泓晨,1030,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11703150,王偉証,7030,我的性別認同是一架攻擊直升機
R10544038,江昌安,5440,沒有父母願意花二十年養一個長髮男
B11704013,陳思愷,7040,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11702006,劉又宇,7020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B10102089,陳予鈞,1020,朱大哥還活著
B11201022,鍾適諠,2010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11B06044,鍾奕寬,B060,我的性別認同是一架攻擊直升機
R11921070,林彥勳,9210,怎麼又是這個狼尾檳榔嘴
R10921018,林亮碩,9210,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R11A21070,陳胤祐,A210,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B09907030,林偉文,9070,你好，我是甲
B10204093,江冠峻,2040,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11H03039,邱思城,H030,你好，我是甲
B11502025,巫竑泓,5020,朱大哥還活著
B11705020,黃信蕎,7050,怎麼又是這個狼尾檳榔嘴
R10241052,周梓均,2410,你好，我是甲
B07203036,鍾曜辰,2030,你好，我是甲
R10943152,李宇丞,9430,怎麼又是這個狼尾檳榔嘴
B09503035,蔡弼爾,5030,你好，我是甲
B11608015,邱健諺,6080,幹你娘的腦洞破老鼠又忘記帶卡
B10902159,簡瑋碩,9020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10305020,莊棋宇,3050,浴室裡沒有人 水是我開的
B10301066,李有恩,3010,朱大哥還活著
R11946044,賴曉蓨,9460,幹你娘的腦洞破老鼠又忘記帶卡
B08201240,黃之磊,2010,沒有父母願意花二十年養一個長髮男
B10103008,蔡東霖,1030,怎麼又是這個狼尾檳榔嘴
B10403026,吳敏延,4030,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11302605,林彥緯,3020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B10101072,雷悅琳,1010,朱大哥還活著
R10942009,王亮廷,9420,沒有父母願意花二十年養一個長髮男
B10302261,林嘉閎,3020,沒有父母願意花二十年養一個長髮男
B08A01015,林家姸,A010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R11121037,黃揚勛,1210,朱大哥還活著
B11707023,葉宸平,7070,浴室裡沒有人 水是我開的
B10603048,張以鈞,6030,朱大哥還活著
B10204025,張子皓,2040,幹你娘的腦洞破老鼠又忘記帶卡
B09614070,翁宏宏,6140,浴室裡沒有人 水是我開的
R11H47039,黃鈺哲,H470,幹你娘的腦洞破老鼠又忘記帶卡
B09401001,戴源彬,4010,朱大哥還活著
B09501056,邱思愷,5010,幹你娘的腦洞破老鼠又忘記帶卡
B11401097,范濬亦,4010,我的性別認同是一架攻擊直升機
B07102084,杜仁寬,1020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09402022,宋凱奐,4020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B10A02102,張子儒,A020,朱大哥還活著
B11700039,莊棋安,7000,原來你也玩原神啊
B09701060,王淳庭,7010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09902115,周梓蕎,9020,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10301066,廖晧任,3010,原來你也玩原神啊
B10900015,彭柏元,9000,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B08101070,邱亦聯,1010,原來你也玩原神啊
B11612013,張瀚宏,6120,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10B42091,李冠容,B420,我的性別認同是一架攻擊直升機
R10521056,邱健樺,5210,浴室裡沒有人 水是我開的
B09301204,黃文宏,3010,怎麼又是這個狼尾檳榔嘴
R09621017,高凡葳,6210,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09801006,江子恩,8010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09902261,廖顏昕,9020,叫Gary的男生都很帥 但無一例外都是🈸==
B11102217,江冠妤,1020,朱大哥還活著
F07441365,陳逸融,4410,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10401026,宋沛姸,4010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R11443057,李彦萱,4430,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10611098,施淳亦,6110,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11301217,廖顏佑,3010,原來你也玩原神啊
B09601043,林楷安,6010,叫Gary的男生都很帥 但無一例外都是🈸==
B06401207,陳秉洋,4010,朱大哥還活著
B11101091,莊博陸,1010,叫Gary的男生都很帥 但無一例外都是🈸==
B10403044,劉筱亭,4030,原來你也玩原神啊
B08A05026,賴可宇,A050,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11502109,郭沐盛,5020,浴室裡沒有人 水是我開的
B10306015,潘楷茹,3060,原來你也玩原神啊
R09621075,吳名竹,6210,浴室裡沒有人 水是我開的
B11611001,李文軒,6110,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R10224119,邱健佑,2240,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R11520012,呂韻旻,5200,沒有父母願意花二十年養一個長髮男
R10A21097,江彥陽,A210,怎麼又是這個狼尾檳榔嘴
B11104011,蔡欣佑,1040,你好，我是甲
R11251152,林荷瑋,2510,沒有父母願意花二十年養一個長髮男
B11406015,王錦賢,4060,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11101043,黃之振,1010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11947044,黃蔓弘,9470,我的性別認同是一架攻擊直升機
R10521043,王以語,5210,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11904204,張天逸,9040,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B09601048,賴昱濬,6010,沒有父母願意花二十年養一個長髮男
B10601024,邱茂霈,6010,原來你也玩原神啊
R11922001,黃鈺馨,9220,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R10541346,黃承馨,5410,原來你也玩原神啊
R10921240,呂嘉宸,9210,怎麼又是這個狼尾檳榔嘴
R11624011,柯福昕,6240,我的性別認同是一架攻擊直升機
R11122102,黃文萱,1220,幹你娘的腦洞破老鼠又忘記帶卡
B09204015,蔡易賢,2040,我的性別認同是一架攻擊直升機
R11522142,林珈閎,5220,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11402101,林筱萱,4020,怎麼又是這個狼尾檳榔嘴
R11252087,陳庠寧,2520,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09607044,王厚彥,6070,沒有父母願意花二十年養一個長髮男
B10602043,何曉仁,6020,你好，我是甲
F10943040,賴羿瑀,9430,怎麼又是這個狼尾檳榔嘴
B10104081,呂嘉安,1040,怎麼又是這個狼尾檳榔嘴
R10632115,羅心舜,6320,朱大哥還活著
R10142039,簡佑謙,1420,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10101014,黃學睿,1010,沒有父母願意花二十年養一個長髮男
R10324204,唐庭辰,3240,浴室裡沒有人 水是我開的
B10701004,蔡知宇,7010,朱大哥還活著
B11906020,蔡睿濬,9060,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11401231,蔡雨聿,4010,幹你娘的腦洞破老鼠又忘記帶卡
B11901020,蘇瑞盛,9010,朱大哥還活著
B08801075,陳忠筠,8010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10703055,許權昕,7030,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10102208,黃以恩,1020,沒有父母願意花二十年養一個長髮男
B10501004,謝瑞秀,5010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10501098,張以洋,5010,我的性別認同是一架攻擊直升機
B10401212,森天岑,4010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
F09541041,宋雨諠,5410,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B08902013,廖姿任,9020,原來你也玩原神啊
B10402109,宋佳蓁,4020,我的性別認同是一架攻擊直升機
B10400016,陳妤紹,4000,原來你也玩原神啊
B10A01026,鄭盛賢,A010,我的性別認同是一架攻擊直升機
B11401330,邱健憲,4010,浴室裡沒有人 水是我開的
B10101347,宋佳翰,1010,原來你也玩原神啊
B10508053,胡宇翔,5080,我的性別認同是一架攻擊直升機
B09901140,周天樵,9010,朱大哥還活著
B08801150,李文瑾,8010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R08121044,江昌芸,1210,幹你娘的腦洞破老鼠又忘記帶卡
D10623057,蔡柏軒,6230,怎麼又是這個狼尾檳榔嘴
R09946015,劉勝菱,9460,沒有父母願意花二十年養一個長髮男
B10615022,蔡柏恩,6150,怎麼又是這個狼尾檳榔嘴
B10A01152,吳綺陸,A010,朱大哥還活著
B11703040,邱思振,7030,朱大哥還活著
B09611056,覺尚恩,6110,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
